cell_id,ambient_temp_c,cycle_index,elapsed_days,discharge_current_a,capacity_ahr,initial_capacity_ahr,soh_pct
B0031,43,38,9.9694,3.997,1.681962,1.804439,93.2125
B0031,43,39,10.0948,3.997,1.675003,1.804439,92.8268
B0031,43,40,10.219,3.997,1.667299,1.804439,92.3999
B0032,43,1,0.0,4.001,1.704864,1.865495,91.3894
B0032,43,2,0.1343,4.001,1.894032,1.865495,101.5297
B0032,43,3,0.2689,4.001,1.874769,1.865495,100.4971
B0032,43,4,0.4031,4.001,1.865495,1.865495,100.0
B0032,43,5,0.5364,4.001,1.85274,1.865495,99.3163
B0032,43,6,1.7458,4.001,1.844174,1.865495,98.8571
B0032,43,7,1.8771,4.001,1.843024,1.865495,98.7954
B0032,43,8,2.0081,4.001,1.830282,1.865495,98.1124
B0032,43,9,2.1388,4.001,1.817384,1.865495,97.421
B0032,43,10,2.2689,4.001,1.805799,1.865495,96.8
B0032,43,11,2.8459,4.001,1.814983,1.865495,97.2923
B0032,43,12,2.9745,4.001,1.799515,1.865495,96.4632
B0032,43,13,3.1028,4.001,1.786652,1.865495,95.7736
B0032,43,14,3.2308,4.001,1.773555,1.865495,95.0716
B0032,43,15,3.3593,4.001,1.769995,1.865495,94.8807
B0032,43,16,5.7225,4.001,1.799526,1.865495,96.4637
B0032,43,17,5.8503,4.001,1.796853,1.865495,96.3205
B0032,43,18,5.9784,4.001,1.783827,1.865495,95.6222
B0032,43,19,6.1067,4.001,1.769644,1.865495,94.8619
B0032,43,20,6.2352,4.001,1.751294,1.865495,93.8783
B0032,43,21,6.7516,4.001,1.769755,1.865495,94.8679
B0032,43,22,6.8787,4.001,1.754773,1.865495,94.0647
B0032,43,23,7.0058,4.001,1.738917,1.865495,93.2148
B0032,43,24,7.1332,4.001,1.73372,1.865495,92.9362
B0032,43,25,7.2603,4.001,1.715097,1.865495,91.9379
B0032,43,26,7.9358,4.001,1.746293,1.865495,93.6102
B0032,43,27,8.063,4.001,1.719149,1.865495,92.1551
B0032,43,28,8.1889,4.001,1.711582,1.865495,91.7495
B0032,43,29,8.3153,4.001,1.695105,1.865495,90.8663
B0032,43,30,8.4415,4.001,1.700512,1.865495,91.1561
B0032,43,31,8.7379,4.001,1.708099,1.865495,91.5628
B0032,43,32,8.8637,4.001,1.691435,1.865495,90.6695
B0032,43,33,8.9898,4.001,1.684449,1.865495,90.2951
B0032,43,34,9.1156,4.001,1.664038,1.865495,89.2009
B0032,43,35,9.2405,4.001,1.668637,1.865495,89.4474
B0032,43,36,9.7184,4.001,1.689934,1.865495,90.5891
B0032,43,37,9.8441,4.001,1.669432,1.865495,89.49
B0032,43,38,9.9694,4.001,1.663423,1.865495,89.1679
B0032,43,39,10.0948,4.001,1.643615,1.865495,88.1061
B0032,43,40,10.219,4.001,1.6358,1.865495,87.6872
B0033,24,2,0.1976,3.995,0.68957,1.207012,57.1303
B0033,24,3,0.3621,3.995,1.161085,1.207012,96.195
B0033,24,4,0.5259,3.995,1.252939,1.207012,103.805
B0033,24,5,0.6891,3.995,1.302918,1.207012,107.9457
B0033,24,6,0.8535,3.995,1.321877,1.207012,109.5165
B0033,24,7,1.0674,3.995,1.288469,1.207012,106.7487
B0033,24,8,1.2316,3.995,1.713169,1.207012,141.9347
B0033,24,9,1.3959,3.995,1.656097,1.207012,137.2063
B0033,24,10,1.5601,3.995,1.61973,1.207012,134.1933
B0033,24,11,1.7243,3.995,1.604656,1.207012,132.9445
B0033,24,12,1.9381,3.995,1.62557,1.207012,134.6772
B0033,24,13,2.1022,3.995,1.590097,1.207012,131.7383
B0033,24,14,2.2663,3.995,1.57394,1.207012,130.3997
B0033,24,15,2.4303,3.995,1.57113,1.207012,130.1669
B0033,24,16,2.5943,3.995,1.589771,1.207012,131.7112
B0033,24,17,2.808,3.995,1.625738,1.207012,134.6911
B0033,24,18,2.9722,3.995,1.652351,1.207012,136.896
B0033,24,19,3.1365,3.995,1.614382,1.207012,133.7503
B0033,24,20,3.3005,3.995,1.586975,1.207012,131.4796
B0033,24,21,3.4644,3.995,1.581836,1.207012,131.0538
B0033,24,22,6.9245,3.995,1.691977,1.207012,140.179
B0033,24,23,7.1348,3.995,1.687948,1.207012,139.8452
B0033,24,24,7.2988,3.995,1.658622,1.207012,137.4156
B0033,24,25,7.4632,3.995,1.642018,1.207012,136.0399
B0033,24,26,7.6275,3.995,1.638181,1.207012,135.722
B0033,24,27,7.7917,3.995,1.642289,1.207012,136.0624
B0033,24,28,8.0055,3.995,1.651271,1.207012,136.8065
B0033,24,29,8.1695,3.995,1.632656,1.207012,135.2643
B0033,24,30,8.3335,3.995,1.626089,1.207012,134.7202
B0033,24,31,8.4976,3.995,1.607929,1.207012,133.2157
B0033,24,32,8.6615,3.995,1.612536,1.207012,133.5973
B0033,24,33,8.875,3.995,1.621838,1.207012,134.368
B0033,24,34,9.0383,3.995,1.614544,1.207012,133.7637
B0033,24,35,9.2012,3.995,1.595396,1.207012,132.1773
B0033,24,36,9.3649,3.995,1.587724,1.207012,131.5417
B0033,24,37,9.5284,3.995,1.581184,1.207012,130.9999
B0033,24,38,9.7418,3.995,1.612842,1.207012,133.6227
B0033,24,39,9.9039,3.996,1.619986,1.207012,134.2146
B0033,24,40,10.0643,3.995,1.609938,1.207012,133.3821
B0033,24,41,10.2267,3.995,1.577098,1.207012,130.6613
B0033,24,42,10.3878,3.995,1.57086,1.207012,130.1445
B0033,24,43,11.748,3.995,1.626158,1.207012,134.7259
B0033,24,44,11.9584,3.996,1.634813,1.207012,135.443
B0033,24,45,12.1193,3.995,1.611705,1.207012,133.5285
B0033,24,46,24.9559,3.996,1.88514,1.207012,156.1824
B0033,24,47,25.1705,3.995,1.658496,1.207012,137.4051
B0033,24,48,25.3319,3.995,1.624189,1.207012,134.5628
B0033,24,49,25.4936,3.995,1.604172,1.207012,132.9044
B0033,24,50,25.6574,3.995,1.608002,1.207012,133.2217
B0033,24,51,25.8191,3.996,1.625675,1.207012,134.6859
B0033,24,52,26.0296,3.996,1.617633,1.207012,134.0196
B0033,24,53,26.1906,3.995,1.597319,1.207012,132.3366
B0033,24,54,26.3519,3.995,1.587585,1.207012,131.5302
B0033,24,55,26.5134,3.995,1.580253,1.207012,130.9227
B0033,24,56,26.6743,3.995,1.583037,1.207012,131.1533
B0033,24,57,26.8873,3.996,1.602714,1.207012,132.7836
B0033,24,58,27.0471,3.996,1.593071,1.207012,131.9847
B0033,24,59,27.2085,3.995,1.544889,1.207012,127.9928
B0033,24,60,27.3697,3.995,1.535219,1.207012,127.1917
B0033,24,61,27.5307,3.995,1.525268,1.207012,126.3672
B0033,24,62,27.7434,3.995,1.555949,1.207012,128.9092
B0033,24,63,27.904,3.996,1.564803,1.207012,129.6427
B0033,24,64,28.0632,3.996,1.551862,1.207012,128.5705
B0033,24,65,28.2238,3.995,1.514455,1.207012,125.4714
B0033,24,66,28.3848,3.995,1.505194,1.207012,124.7041
B0033,24,67,33.7132,3.995,1.605824,1.207012,133.0413
B0033,24,68,33.924,3.996,1.624901,1.207012,134.6217
B0033,24,69,34.0841,3.995,1.589785,1.207012,131.7124
B0033,24,70,34.2451,3.995,1.555239,1.207012,128.8503
B0033,24,71,34.406,3.995,1.539756,1.207012,127.5676
B0033,24,72,34.5673,3.995,1.529317,1.207012,126.7027
B0033,24,73,34.7798,3.995,1.547681,1.207012,128.2241
B0033,24,74,34.936,3.996,1.565992,1.207012,129.7412
B0033,24,75,35.0955,3.995,1.541625,1.207012,127.7224
B0033,24,76,35.2568,3.995,1.517591,1.207012,125.7312
B0033,24,77,35.4179,3.995,1.50752,1.207012,124.8969
B0033,24,78,35.6309,3.995,1.495493,1.207012,123.9004
B0033,24,79,35.7927,3.995,1.499762,1.207012,124.2541
B0033,24,80,35.9547,3.995,1.490697,1.207012,123.503
B0033,24,81,36.1171,3.995,1.4801,1.207012,122.6251
B0033,24,82,36.2798,3.995,1.467609,1.207012,121.5903
B0033,24,83,36.4923,3.995,1.472982,1.207012,122.0354
B0033,24,84,36.6551,3.995,1.474287,1.207012,122.1435
B0033,24,85,36.8177,3.995,1.463516,1.207012,121.2512
B0033,24,86,36.9802,3.995,1.45271,1.207012,120.3558
B0033,24,87,37.1427,3.995,1.45573,1.207012,120.6061
B0033,24,88,37.3554,3.995,1.45974,1.207012,120.9383
B0033,24,89,37.5177,3.995,1.448712,1.207012,120.0246
B0033,24,90,37.6798,3.995,1.466676,1.207012,121.513
B0033,24,91,37.8413,3.996,1.46895,1.207012,121.7014
B0033,24,92,38.0022,3.996,1.471117,1.207012,121.8809
B0033,24,93,38.2151,3.995,1.447301,1.207012,119.9078
B0033,24,94,38.3772,3.995,1.420532,1.207012,117.6899
B0033,24,95,38.5399,3.995,1.424147,1.207012,117.9894
B0033,24,96,38.7025,3.995,1.441282,1.207012,119.4091
B0033,24,97,38.865,3.995,1.444897,1.207012,119.7085
B0033,24,98,39.0772,3.995,1.454026,1.207012,120.4649
B0033,24,99,39.239,3.995,1.422603,1.207012,117.8615
B0033,24,100,39.4015,3.995,1.410197,1.207012,116.8337
B0033,24,101,39.564,3.995,1.414488,1.207012,117.1892
B0033,24,102,39.7265,3.995,1.43136,1.207012,118.5871
B0033,24,103,39.9391,3.996,1.451513,1.207012,120.2567
B0033,24,104,40.0992,3.995,1.423038,1.207012,117.8976
B0033,24,105,40.2611,3.995,1.396299,1.207012,115.6822
B0033,24,106,40.4236,3.995,1.397906,1.207012,115.8154
B0033,24,107,40.5862,3.995,1.401135,1.207012,116.0829
B0033,24,108,40.7985,3.996,1.436783,1.207012,119.0363
B0033,24,109,40.9589,3.996,1.437001,1.207012,119.0544
B0033,24,110,41.1191,3.996,1.410356,1.207012,116.8468
B0033,24,111,41.2811,3.995,1.382633,1.207012,114.5501
B0033,24,112,41.4432,3.995,1.36994,1.207012,113.4985
B0033,24,113,41.6553,3.995,1.378613,1.207012,114.217
B0033,24,114,41.9331,3.996,1.803596,1.207012,149.4265
B0033,24,115,42.1561,3.995,1.423442,1.207012,117.9311
B0033,24,116,42.3169,3.995,1.3946,1.207012,115.5415
B0033,24,117,42.4781,3.995,1.396161,1.207012,115.6709
B0033,24,118,42.6405,3.995,1.384969,1.207012,114.7436
B0033,24,119,42.8023,3.995,1.371511,1.207012,113.6286
B0033,24,120,43.0143,3.995,1.361687,1.207012,112.8147
B0033,24,121,43.1752,3.995,1.37963,1.207012,114.3013
B0033,24,122,43.3369,3.995,1.364232,1.207012,113.0255
B0033,24,123,43.499,3.995,1.341841,1.207012,111.1705
B0033,24,124,43.6611,3.995,1.355222,1.207012,112.279
B0033,24,125,43.873,3.995,1.340386,1.207012,111.0499
B0033,24,126,44.0352,3.995,1.359408,1.207012,112.6259
B0033,24,127,44.1972,3.995,1.34571,1.207012,111.491
B0033,24,128,44.3591,3.995,1.347761,1.207012,111.661
B0033,24,129,44.5211,3.995,1.335482,1.207012,110.6436
B0033,24,130,44.7328,3.995,1.353155,1.207012,112.1078
B0033,24,131,44.893,3.996,1.370968,1.207012,113.5836
B0033,24,132,45.0554,3.996,1.357427,1.207012,112.4617
B0033,24,133,45.2177,3.995,1.344368,1.207012,111.3798
B0033,24,134,45.3796,3.995,1.330058,1.207012,110.1943
B0033,24,135,46.7289,3.995,1.403364,1.207012,116.2676
B0033,24,136,46.9409,3.996,1.386557,1.207012,114.8752
B0033,24,137,47.1018,3.995,1.370414,1.207012,113.5377
B0033,24,138,47.2643,3.995,1.325319,1.207012,109.8017
B0033,24,139,47.4264,3.995,0.843968,1.207012,69.9221
B0033,24,148,48.9601,3.996,1.46147,1.207012,121.0816
B0033,24,149,49.1222,3.995,1.4151,1.207012,117.2399
B0033,24,150,49.2839,3.995,1.383632,1.207012,114.6329
B0033,24,151,49.4953,3.995,1.37054,1.207012,113.5482
B0033,24,152,49.6567,3.995,1.355704,1.207012,112.319
B0033,24,153,49.8182,3.995,1.357839,1.207012,112.4959
B0033,24,154,49.9795,3.995,1.360908,1.207012,112.7502
B0033,24,155,50.1407,3.995,1.349563,1.207012,111.8102
B0033,24,156,58.8266,3.996,1.188888,1.207012,98.4984
B0033,24,157,59.0388,3.996,1.504149,1.207012,124.6176
B0033,24,158,59.2004,3.995,1.489909,1.207012,123.4378
B0033,24,159,59.363,3.995,1.47533,1.207012,122.2299
B0033,24,160,59.5255,3.995,1.459831,1.207012,120.9458
B0033,24,161,59.6879,3.995,1.447417,1.207012,119.9174
B0033,24,162,59.9002,3.996,1.467632,1.207012,121.5922
B0033,24,163,60.0605,3.996,1.441552,1.207012,119.4315
B0033,24,164,60.2229,3.995,1.418393,1.207012,117.5127
B0033,24,165,60.385,3.995,1.403182,1.207012,116.2526
B0033,24,166,60.547,3.995,1.39111,1.207012,115.2524
B0033,24,167,60.7588,3.996,1.408602,1.207012,116.7016
B0033,24,168,60.9208,3.996,1.413771,1.207012,117.1298
B0033,24,169,61.0828,3.996,1.412472,1.207012,117.0222
B0033,24,170,61.2448,3.995,1.38319,1.207012,114.5962
B0033,24,171,61.4066,3.995,1.36461,1.207012,113.0568
B0033,24,172,61.6182,3.995,1.369751,1.207012,113.4828
B0033,24,173,61.7798,3.996,1.386795,1.207012,114.8948
B0033,24,174,61.94,3.996,1.391862,1.207012,115.3146
B0033,24,175,62.1002,3.995,1.377162,1.207012,114.0968
B0033,24,176,62.2619,3.995,1.359953,1.207012,112.671
B0033,24,177,63.0286,3.996,1.379779,1.207012,114.3136
B0033,24,178,63.2404,3.995,1.363137,1.207012,112.9349
B0033,24,179,63.402,3.995,1.36523,1.207012,113.1082
B0033,24,180,63.5634,3.995,1.349862,1.207012,111.835
B0033,24,181,63.7248,3.995,1.35295,1.207012,112.0909
B0033,24,182,63.886,3.995,1.353574,1.207012,112.1425
B0033,24,183,64.0971,3.995,1.343223,1.207012,111.2849
B0033,24,184,64.2584,3.995,1.341208,1.207012,111.118
B0033,24,185,64.4195,3.995,1.327739,1.207012,110.0021
B0033,24,186,64.5806,3.995,1.329779,1.207012,110.1711
B0033,24,187,64.7416,3.995,1.335605,1.207012,110.6538
B0033,24,188,64.9525,3.995,1.317749,1.207012,109.1745
B0033,24,189,65.1134,3.995,1.317605,1.207012,109.1626
B0033,24,190,65.2741,3.995,1.318528,1.207012,109.239
B0033,24,191,65.4347,3.995,1.32154,1.207012,109.4885
B0033,24,192,65.5952,3.995,1.304662,1.207012,108.0902
B0033,24,193,65.8057,3.996,1.328032,1.207012,110.0264
B0033,24,194,65.9668,3.996,1.363455,1.207012,112.9612
B0033,24,195,66.1277,3.996,1.329132,1.207012,110.1175
B0033,24,196,66.2884,3.995,1.31242,1.207012,108.733
B0033,24,197,66.4487,3.995,1.315283,1.207012,108.9701
B0034,24,1,0.0,4.0,0.74593,1.620729,46.0244
B0034,24,2,0.1976,4.0,1.662322,1.620729,102.5663
B0034,24,3,0.3621,4.0,1.645087,1.620729,101.5029
B0034,24,4,0.5259,4.0,1.620729,1.620729,100.0
B0034,24,5,0.6891,4.0,1.59674,1.620729,98.5199
B0034,24,6,0.8535,4.0,1.48565,1.620729,91.6655
B0034,24,7,1.0674,4.0,1.48667,1.620729,91.7285
B0034,24,8,1.2316,4.0,1.470133,1.620729,90.7081
B0034,24,9,1.3959,4.0,1.456504,1.620729,89.8672
B0034,24,10,1.5601,4.0,1.441896,1.620729,88.9659
B0034,24,11,1.7243,4.0,1.437095,1.620729,88.6696
B0034,24,12,1.9381,4.0,1.44587,1.620729,89.2111
B0034,24,13,2.1022,4.0,1.432104,1.620729,88.3617
B0034,24,14,2.2663,4.0,1.426721,1.620729,88.0295
B0034,24,15,2.4303,4.0,1.423085,1.620729,87.8052
B0034,24,16,2.5943,4.0,1.440948,1.620729,88.9074
B0034,24,17,2.808,4.001,1.486902,1.620729,91.7427
B0034,24,18,2.9722,4.001,1.524531,1.620729,94.0645
B0034,24,19,3.1365,4.001,1.462905,1.620729,90.2621
B0034,24,20,3.3005,4.0,1.423079,1.620729,87.8049
B0034,24,21,3.4644,4.0,1.405104,1.620729,86.6958
B0034,24,22,6.9245,4.0,1.632946,1.620729,100.7538
B0034,24,23,7.1348,4.0,1.568714,1.620729,96.7906
B0034,24,24,7.2988,4.0,1.514952,1.620729,93.4735
B0034,24,25,7.4632,4.0,1.485518,1.620729,91.6574
B0034,24,26,7.6275,4.0,1.480772,1.620729,91.3645
B0034,24,27,7.7917,4.0,1.484026,1.620729,91.5653
B0034,24,28,8.0055,4.001,1.492215,1.620729,92.0706
B0034,24,29,8.1695,4.001,1.473313,1.620729,90.9043
B0034,24,30,8.3335,4.0,1.441593,1.620729,88.9472
B0034,24,31,8.4976,4.0,1.422587,1.620729,87.7745
B0034,24,32,8.6615,4.0,1.426649,1.620729,88.0251
B0034,24,33,8.875,4.001,1.459678,1.620729,90.063
B0034,24,34,9.0383,4.0,1.439616,1.620729,88.8252
B0034,24,35,9.2012,4.0,1.419551,1.620729,87.5872
B0034,24,36,9.3649,4.0,1.41181,1.620729,87.1096
B0034,24,37,9.5284,4.0,1.40442,1.620729,86.6536
B0034,24,38,9.7418,4.001,1.473506,1.620729,90.9162
B0034,24,39,9.9039,4.001,1.492659,1.620729,92.098
B0034,24,40,10.0643,4.001,1.482026,1.620729,91.4419
B0034,24,41,10.2267,4.0,1.423575,1.620729,87.8355
B0034,24,42,10.3878,4.0,1.403825,1.620729,86.6169
B0034,24,43,11.748,4.001,1.536317,1.620729,94.7917
B0034,24,44,11.9584,4.001,1.544037,1.620729,95.268
B0034,24,45,12.1193,4.001,1.507892,1.620729,93.0379
B0034,24,46,24.9559,4.001,1.820306,1.620729,112.314
B0034,24,47,25.1705,4.001,1.593658,1.620729,98.3297
B0034,24,48,25.3319,4.0,1.53307,1.620729,94.5914
B0034,24,49,25.4936,4.0,1.486214,1.620729,91.7003
B0034,24,50,25.6574,4.001,1.502932,1.620729,92.7318
B0034,24,51,25.8191,4.001,1.520219,1.620729,93.7984
B0034,24,52,26.0296,4.001,1.511819,1.620729,93.2802
B0034,24,53,26.1906,4.0,1.464601,1.620729,90.3668
B0034,24,54,26.3519,4.0,1.454614,1.620729,89.7506
B0034,24,55,26.5134,4.0,1.43334,1.620729,88.438
B0034,24,56,26.6743,4.001,1.449326,1.620729,89.4243
B0034,24,57,26.8873,4.001,1.4952,1.620729,92.2548
B0034,24,58,27.0471,4.001,1.472059,1.620729,90.827
B0034,24,59,27.2085,4.0,1.409738,1.620729,86.9817
B0034,24,60,27.3697,4.0,1.386194,1.620729,85.5291
B0034,24,61,27.5307,4.0,1.362413,1.620729,84.0617
B0034,24,62,27.7434,4.001,1.447138,1.620729,89.2893
B0034,24,63,27.904,4.001,1.455448,1.620729,89.8021
B0034,24,64,28.0632,4.001,1.442395,1.620729,88.9967
B0034,24,65,28.2238,4.0,1.377542,1.620729,84.9952
B0034,24,66,28.3848,4.0,1.353994,1.620729,83.5422
B0034,24,67,33.7132,4.001,1.550904,1.620729,95.6917
B0034,24,68,33.924,4.001,1.556293,1.620729,96.0243
B0034,24,69,34.0841,4.001,1.506753,1.620729,92.9676
B0034,24,70,34.2451,4.0,1.444139,1.620729,89.1043
B0034,24,71,34.406,4.0,1.41441,1.620729,87.27
B0034,24,72,34.5673,4.0,1.389757,1.620729,85.7489
B0034,24,73,34.7798,4.001,1.449968,1.620729,89.4639
B0034,24,74,34.936,4.001,1.467865,1.620729,90.5682
B0034,24,75,35.0955,4.001,1.429064,1.620729,88.1742
B0034,24,76,35.2568,4.0,1.376745,1.620729,84.946
B0034,24,77,35.4179,4.0,1.351581,1.620729,83.3934
B0034,24,78,35.6309,4.0,1.353993,1.620729,83.5422
B0034,24,79,35.7927,4.0,1.357717,1.620729,83.7719
B0034,24,80,35.9547,4.0,1.334169,1.620729,82.3191
B0034,24,81,36.1171,4.0,1.337215,1.620729,82.507
B0034,24,82,36.2798,4.0,1.339045,1.620729,82.6199
B0034,24,83,36.4923,4.0,1.343924,1.620729,82.921
B0034,24,84,36.6551,4.0,1.345479,1.620729,83.0169
B0034,24,85,36.8177,4.0,1.348226,1.620729,83.1864
B0034,24,86,36.9802,4.0,1.337319,1.620729,82.5134
B0034,24,87,37.1427,4.0,1.340252,1.620729,82.6944
B0034,24,88,37.3554,4.0,1.329097,1.620729,82.0061
B0034,24,89,37.5177,4.0,1.332349,1.620729,82.2067
B0034,24,90,37.6798,4.0,1.350154,1.620729,83.3053
B0034,24,91,37.8413,4.001,1.381523,1.620729,85.2409
B0034,24,92,38.0022,4.001,1.383597,1.620729,85.3688
B0034,24,93,38.2151,4.0,1.330116,1.620729,82.069
B0034,24,94,38.3772,4.0,1.317698,1.620729,81.3028
B0034,24,95,38.5399,4.0,1.306366,1.620729,80.6036
B0034,24,96,38.7025,4.001,1.338157,1.620729,82.5651
B0034,24,97,38.865,4.001,1.356326,1.620729,83.6861
B0034,24,98,39.0772,4.001,1.3649,1.620729,84.2152
B0034,24,99,39.239,4.0,1.333764,1.620729,82.2941
B0034,24,100,39.4015,4.0,1.306012,1.620729,80.5818
B0034,24,101,39.564,4.0,1.310187,1.620729,80.8393
B0034,24,102,39.7265,4.001,1.356767,1.620729,83.7134
B0034,24,103,39.9391,4.001,1.391686,1.620729,85.8679
B0034,24,104,40.0992,4.001,1.362994,1.620729,84.0975
B0034,24,105,40.2611,4.0,1.321171,1.620729,81.5171
B0034,24,106,40.4236,4.0,1.307487,1.620729,80.6728
B0034,24,107,40.5862,4.0,1.310588,1.620729,80.8641
B0034,24,108,40.7985,4.001,1.376313,1.620729,84.9193
B0034,24,109,40.9589,4.001,1.391765,1.620729,85.8728
B0034,24,110,41.1191,4.001,1.364975,1.620729,84.2198
B0034,24,111,41.2811,4.0,1.321909,1.620729,81.5626
B0034,24,112,41.4432,4.0,1.309003,1.620729,80.7663
B0034,24,113,41.6553,4.001,1.332701,1.620729,82.2284
B0034,24,114,41.9331,4.001,1.742398,1.620729,107.507
B0034,24,115,42.1561,4.001,1.377348,1.620729,84.9832
B0034,24,116,42.3169,4.0,1.34876,1.620729,83.2193
B0034,24,117,42.4781,4.0,1.35015,1.620729,83.3051
B0034,24,118,42.6405,4.0,1.338781,1.620729,82.6036
B0034,24,119,42.8023,4.0,1.325337,1.620729,81.7741
B0034,24,120,43.0143,4.0,1.330816,1.620729,82.1122
B0034,24,121,43.1752,4.0,1.333083,1.620729,82.2521
B0034,24,122,43.3369,4.0,1.333323,1.620729,82.2668
B0034,24,123,43.499,4.0,1.326428,1.620729,81.8414
B0034,24,124,43.6611,4.0,1.323971,1.620729,81.6898
B0034,24,125,43.873,4.0,1.324936,1.620729,81.7494
B0034,24,126,44.0352,4.0,1.328307,1.620729,81.9573
B0034,24,127,44.1972,4.0,1.314584,1.620729,81.1107
B0034,24,128,44.3591,4.0,1.316684,1.620729,81.2402
B0034,24,129,44.5211,4.0,1.304173,1.620729,80.4683
B0034,24,130,44.7328,4.001,1.353445,1.620729,83.5084
B0034,24,131,44.893,4.001,1.371294,1.620729,84.6097
B0034,24,132,45.0554,4.001,1.357699,1.620729,83.7709
B0034,24,133,45.2177,4.0,1.32869,1.620729,81.981
B0034,24,134,45.3796,4.0,1.314394,1.620729,81.0989
B0034,24,135,46.7289,4.0,1.386678,1.620729,85.5589
B0034,24,136,46.9409,4.001,1.386833,1.620729,85.5685
B0034,24,137,47.1018,4.0,1.354804,1.620729,83.5922
B0034,24,138,47.2643,4.0,1.325579,1.620729,81.789
B0034,24,139,47.4264,4.0,1.311973,1.620729,80.9495
B0034,24,140,47.5865,4.0,1.306449,1.620729,80.6087
B0034,24,141,47.7965,4.001,1.341843,1.620729,82.7926
B0034,24,142,47.955,4.001,1.360921,1.620729,83.9697
B0034,24,143,48.113,4.001,1.32996,1.620729,82.0594
B0034,24,144,48.2717,4.0,1.299069,1.620729,80.1534
B0034,24,145,48.432,4.0,1.298454,1.620729,80.1154
B0034,24,146,48.6433,4.0,1.317649,1.620729,81.2997
B0034,24,147,48.8015,4.001,1.336065,1.620729,82.436
B0034,24,148,48.9601,4.001,1.36358,1.620729,84.1337
B0034,24,149,49.1222,4.001,1.333311,1.620729,82.2661
B0034,24,150,49.2839,4.0,1.302327,1.620729,80.3544
B0034,24,151,49.4953,4.0,1.288873,1.620729,79.5243
B0034,24,152,49.6567,4.0,1.290275,1.620729,79.6107
B0034,24,153,49.8182,4.0,1.292408,1.620729,79.7423
B0034,24,154,49.9795,4.0,1.295409,1.620729,79.9275
B0034,24,155,50.1407,4.0,1.28323,1.620729,79.1761
B0034,24,156,58.8266,4.001,1.455745,1.620729,89.8204
B0034,24,157,59.0388,4.001,1.454676,1.620729,89.7544
B0034,24,158,59.2004,4.001,1.423428,1.620729,87.8264
B0034,24,159,59.363,4.001,1.392551,1.620729,85.9213
B0034,24,160,59.5255,4.0,1.376573,1.620729,84.9354
B0034,24,161,59.6879,4.001,1.381019,1.620729,85.2097
B0034,24,162,59.9002,4.001,1.400757,1.620729,86.4276
B0034,24,163,60.0605,4.001,1.374645,1.620729,84.8165
B0034,24,164,60.2229,4.001,1.334592,1.620729,82.3452
B0034,24,165,60.385,4.001,1.336397,1.620729,82.4565
B0034,24,166,60.547,4.001,1.306915,1.620729,80.6375
B0034,24,167,60.7588,4.001,1.341539,1.620729,82.7738
B0034,24,168,60.9208,4.001,1.346389,1.620729,83.073
B0034,24,169,61.0828,4.001,1.34499,1.620729,82.9867
B0034,24,170,61.2448,4.001,1.315876,1.620729,81.1904
B0034,24,171,61.4066,4.0,1.297277,1.620729,80.0428
B0034,24,172,61.6182,4.0,1.285126,1.620729,79.293
B0034,24,173,61.7798,4.001,1.319021,1.620729,81.3844
B0034,24,174,61.94,4.001,1.34101,1.620729,82.7411
B0034,24,175,62.1002,4.001,1.326127,1.620729,81.8229
B0034,24,176,62.2619,4.001,1.309144,1.620729,80.775
B0034,24,177,63.0286,4.001,1.363001,1.620729,84.098
B0034,24,178,63.2404,4.001,1.329286,1.620729,82.0178
B0034,24,179,63.402,4.0,1.296909,1.620729,80.0201
B0034,24,180,63.5634,4.0,1.298629,1.620729,80.1262
B0034,24,181,63.7248,4.0,1.284066,1.620729,79.2277
B0034,24,182,63.886,4.0,1.302102,1.620729,80.3405
B0034,24,183,64.0971,4.0,1.308908,1.620729,80.7604
B0034,24,184,64.2584,4.0,1.272252,1.620729,78.4987
B0034,24,185,64.4195,4.0,1.276012,1.620729,78.7307
B0034,24,186,64.5806,4.0,1.260505,1.620729,77.774
B0034,24,187,64.7416,4.0,1.266068,1.620729,78.1172
B0034,24,188,64.9525,4.0,1.265829,1.620729,78.1024
B0034,24,189,65.1134,4.0,1.265587,1.620729,78.0875
B0034,24,190,65.2741,4.0,1.26636,1.620729,78.1352
B0034,24,191,65.4347,4.0,1.286848,1.620729,79.3993
B0034,24,192,65.5952,4.0,1.270026,1.620729,78.3614
B0034,24,193,65.8057,4.001,1.345983,1.620729,83.048
B0034,24,194,65.9668,4.001,1.328688,1.620729,81.9808
B0034,24,195,66.1277,4.001,1.312031,1.620729,80.9531
B0034,24,196,66.2884,4.001,1.295125,1.620729,79.91
B0034,24,197,66.4487,4.001,1.28026,1.620729,78.9928
B0036,24,1,0.0,1.999,1.001983,1.801101,55.6317
B0036,24,2,0.1976,1.999,1.801101,1.801101,100.0
B0036,24,3,0.3621,1.999,1.804423,1.801101,100.1845
B0036,24,4,0.5259,1.999,1.804389,1.801101,100.1826
B0036,24,5,0.6891,1.999,1.798925,1.801101,99.8792
B0036,24,6,0.8535,1.999,1.792997,1.801101,99.55
B0036,24,7,1.0674,1.999,1.788551,1.801101,99.3032
B0036,24,8,1.2316,1.999,1.789086,1.801101,99.3329
B0036,24,9,1.3959,1.999,1.789314,1.801101,99.3456
B0036,24,10,1.5601,1.999,1.786076,1.801101,99.1658
