cell_id,family,chemistry,protocol,cycle_index,elapsed_days,capacity_ahr,initial_capacity_ahr,soh_pct
CX2_34,CX2,LCO,Type2_0.5C,72,17.0883,1.276617,1.354146,94.2746
CX2_34,CX2,LCO,Type2_0.5C,73,17.2359,1.278086,1.354146,94.3831
CX2_34,CX2,LCO,Type2_0.5C,74,17.383,1.277007,1.354146,94.3035
CX2_34,CX2,LCO,Type2_0.5C,75,17.53,1.275646,1.354146,94.203
CX2_34,CX2,LCO,Type2_0.5C,76,17.6769,1.274501,1.354146,94.1184
CX2_34,CX2,LCO,Type2_0.5C,77,17.8238,1.273389,1.354146,94.0363
CX2_34,CX2,LCO,Type2_0.5C,78,17.9705,1.272683,1.354146,93.9842
CX2_34,CX2,LCO,Type2_0.5C,79,18.1171,1.271147,1.354146,93.8707
CX2_34,CX2,LCO,Type2_0.5C,80,18.2635,1.270121,1.354146,93.7949
CX2_34,CX2,LCO,Type2_0.5C,81,18.4099,1.268564,1.354146,93.68
CX2_34,CX2,LCO,Type2_0.5C,82,18.5562,1.267326,1.354146,93.5886
CX2_34,CX2,LCO,Type2_0.5C,83,18.7023,1.266263,1.354146,93.51
CX2_34,CX2,LCO,Type2_0.5C,84,18.8484,1.26539,1.354146,93.4456
CX2_34,CX2,LCO,Type2_0.5C,85,18.9944,1.264983,1.354146,93.4156
CX2_34,CX2,LCO,Type2_0.5C,86,19.1403,1.263393,1.354146,93.2981
CX2_34,CX2,LCO,Type2_0.5C,87,19.2861,1.262355,1.354146,93.2214
CX2_34,CX2,LCO,Type2_0.5C,88,19.4319,1.260377,1.354146,93.0754
CX2_34,CX2,LCO,Type2_0.5C,89,19.5775,1.254762,1.354146,92.6607
CX2_34,CX2,LCO,Type2_0.5C,90,19.7234,1.252789,1.354146,92.515
CX2_34,CX2,LCO,Type2_0.5C,91,19.8692,1.251207,1.354146,92.3982
CX2_34,CX2,LCO,Type2_0.5C,92,20.8444,1.253857,1.354146,92.5939
CX2_34,CX2,LCO,Type2_0.5C,93,20.9052,1.254438,1.354146,92.6368
CX2_34,CX2,LCO,Type2_0.5C,94,21.0501,1.254139,1.354146,92.6147
CX2_34,CX2,LCO,Type2_0.5C,95,21.195,1.259817,1.354146,93.034
CX2_34,CX2,LCO,Type2_0.5C,96,21.3396,1.260447,1.354146,93.0805
CX2_34,CX2,LCO,Type2_0.5C,97,21.4841,1.255309,1.354146,92.7011
CX2_34,CX2,LCO,Type2_0.5C,98,21.628,1.251854,1.354146,92.446
CX2_34,CX2,LCO,Type2_0.5C,99,27.9787,1.285118,1.354146,94.9025
CX2_34,CX2,LCO,Type2_0.5C,100,28.1211,1.287487,1.354146,95.0774
CX2_34,CX2,LCO,Type2_0.5C,101,28.2695,1.293391,1.354146,95.5134
CX2_34,CX2,LCO,Type2_0.5C,102,28.4169,1.293429,1.354146,95.5162
CX2_34,CX2,LCO,Type2_0.5C,103,28.5638,1.280211,1.354146,94.5401
CX2_34,CX2,LCO,Type2_0.5C,104,28.7117,1.280568,1.354146,94.5665
CX2_34,CX2,LCO,Type2_0.5C,105,28.8592,1.278239,1.354146,94.3945
CX2_34,CX2,LCO,Type2_0.5C,106,29.0064,1.274849,1.354146,94.1441
CX2_34,CX2,LCO,Type2_0.5C,107,29.1535,1.279613,1.354146,94.4959
CX2_34,CX2,LCO,Type2_0.5C,108,29.3014,1.282089,1.354146,94.6788
CX2_34,CX2,LCO,Type2_0.5C,109,29.4477,1.277542,1.354146,94.343
CX2_34,CX2,LCO,Type2_0.5C,110,29.5937,1.268544,1.354146,93.6785
CX2_34,CX2,LCO,Type2_0.5C,111,29.7405,1.267459,1.354146,93.5984
CX2_34,CX2,LCO,Type2_0.5C,112,29.8868,1.265707,1.354146,93.469
CX2_34,CX2,LCO,Type2_0.5C,113,30.033,1.262509,1.354146,93.2329
CX2_34,CX2,LCO,Type2_0.5C,114,30.179,1.268359,1.354146,93.6648
CX2_34,CX2,LCO,Type2_0.5C,115,30.3252,1.270438,1.354146,93.8184
CX2_34,CX2,LCO,Type2_0.5C,116,30.4706,1.264168,1.354146,93.3554
CX2_34,CX2,LCO,Type2_0.5C,117,30.6152,1.257159,1.354146,92.8378
CX2_34,CX2,LCO,Type2_0.5C,118,30.7609,1.25732,1.354146,92.8496
CX2_34,CX2,LCO,Type2_0.5C,119,30.9065,1.255312,1.354146,92.7013
CX2_34,CX2,LCO,Type2_0.5C,120,31.0518,1.252232,1.354146,92.4739
CX2_34,CX2,LCO,Type2_0.5C,121,31.1969,1.260064,1.354146,93.0523
CX2_34,CX2,LCO,Type2_0.5C,122,31.3415,1.261917,1.354146,93.1892
CX2_34,CX2,LCO,Type2_0.5C,123,31.486,1.261671,1.354146,93.171
CX2_34,CX2,LCO,Type2_0.5C,124,31.6304,1.261496,1.354146,93.158
CX2_34,CX2,LCO,Type2_0.5C,125,31.7747,1.261406,1.354146,93.1514
CX2_34,CX2,LCO,Type2_0.5C,126,31.9186,1.262224,1.354146,93.2118
CX2_34,CX2,LCO,Type2_0.5C,127,32.0626,1.261944,1.354146,93.1911
CX2_34,CX2,LCO,Type2_0.5C,128,32.2066,1.261802,1.354146,93.1806
CX2_34,CX2,LCO,Type2_0.5C,129,32.3505,1.26105,1.354146,93.1251
CX2_34,CX2,LCO,Type2_0.5C,130,32.4941,1.260862,1.354146,93.1112
CX2_34,CX2,LCO,Type2_0.5C,131,32.6379,1.260204,1.354146,93.0626
CX2_34,CX2,LCO,Type2_0.5C,132,32.7816,1.259771,1.354146,93.0307
CX2_34,CX2,LCO,Type2_0.5C,133,32.9251,1.259588,1.354146,93.0171
CX2_34,CX2,LCO,Type2_0.5C,134,33.0686,1.259697,1.354146,93.0252
CX2_34,CX2,LCO,Type2_0.5C,135,33.212,1.074529,1.354146,79.351
CX2_34,CX2,LCO,Type2_0.5C,136,33.3146,1.260648,1.354146,93.0954
CX2_34,CX2,LCO,Type2_0.5C,137,33.4582,1.076767,1.354146,79.5163
CX2_34,CX2,LCO,Type2_0.5C,138,33.5611,1.245665,1.354146,91.989
CX2_34,CX2,LCO,Type2_0.5C,139,33.7055,1.244077,1.354146,91.8717
CX2_34,CX2,LCO,Type2_0.5C,140,33.8493,1.241943,1.354146,91.7141
CX2_34,CX2,LCO,Type2_0.5C,141,33.9928,1.240214,1.354146,91.5864
CX2_34,CX2,LCO,Type2_0.5C,142,34.1363,1.243275,1.354146,91.8125
CX2_34,CX2,LCO,Type2_0.5C,143,34.2805,1.248925,1.354146,92.2297
CX2_34,CX2,LCO,Type2_0.5C,144,34.4235,1.249803,1.354146,92.2945
CX2_34,CX2,LCO,Type2_0.5C,145,34.5665,1.234751,1.354146,91.183
CX2_34,CX2,LCO,Type2_0.5C,146,34.7101,1.234858,1.354146,91.1909
CX2_34,CX2,LCO,Type2_0.5C,147,34.8534,1.234521,1.354146,91.166
CX2_34,CX2,LCO,Type2_0.5C,148,34.9966,1.23285,1.354146,91.0426
CX2_34,CX2,LCO,Type2_0.5C,149,37.0204,1.268158,1.354146,93.65
CX2_34,CX2,LCO,Type2_0.5C,150,37.1662,1.274928,1.354146,94.1499
CX2_34,CX2,LCO,Type2_0.5C,151,37.3135,1.277892,1.354146,94.3688
CX2_34,CX2,LCO,Type2_0.5C,152,37.4595,1.271888,1.354146,93.9254
CX2_34,CX2,LCO,Type2_0.5C,153,37.605,1.262774,1.354146,93.2524
CX2_34,CX2,LCO,Type2_0.5C,154,37.751,1.262603,1.354146,93.2398
CX2_34,CX2,LCO,Type2_0.5C,155,37.8967,1.269397,1.354146,93.7415
CX2_34,CX2,LCO,Type2_0.5C,156,38.0421,1.270532,1.354146,93.8253
CX2_34,CX2,LCO,Type2_0.5C,157,38.1868,1.083955,1.354146,80.0471
CX2_34,CX2,LCO,Type2_0.5C,158,38.2904,1.268832,1.354146,93.6998
CX2_34,CX2,LCO,Type2_0.5C,159,38.4354,1.267713,1.354146,93.6172
CX2_34,CX2,LCO,Type2_0.5C,160,38.5797,1.266962,1.354146,93.5617
CX2_34,CX2,LCO,Type2_0.5C,161,38.7239,1.266483,1.354146,93.5263
CX2_34,CX2,LCO,Type2_0.5C,162,38.8678,1.266416,1.354146,93.5213
CX2_34,CX2,LCO,Type2_0.5C,163,39.0118,1.265901,1.354146,93.4833
CX2_34,CX2,LCO,Type2_0.5C,164,39.1556,1.265067,1.354146,93.4217
CX2_34,CX2,LCO,Type2_0.5C,165,39.2993,1.264025,1.354146,93.3448
CX2_34,CX2,LCO,Type2_0.5C,166,39.4429,1.263328,1.354146,93.2933
CX2_34,CX2,LCO,Type2_0.5C,167,39.5864,1.262744,1.354146,93.2502
CX2_34,CX2,LCO,Type2_0.5C,168,39.7297,1.262363,1.354146,93.2221
CX2_34,CX2,LCO,Type2_0.5C,169,39.873,1.261877,1.354146,93.1861
CX2_34,CX2,LCO,Type2_0.5C,170,40.0163,1.26103,1.354146,93.1236
CX2_34,CX2,LCO,Type2_0.5C,171,40.1595,1.260365,1.354146,93.0745
CX2_34,CX2,LCO,Type2_0.5C,172,40.3025,1.26004,1.354146,93.0505
CX2_34,CX2,LCO,Type2_0.5C,173,40.4455,1.078117,1.354146,79.616
CX2_34,CX2,LCO,Type2_0.5C,174,40.5485,1.24543,1.354146,91.9716
CX2_34,CX2,LCO,Type2_0.5C,175,40.6925,1.244877,1.354146,91.9307
CX2_34,CX2,LCO,Type2_0.5C,176,40.8358,1.242437,1.354146,91.7505
CX2_34,CX2,LCO,Type2_0.5C,177,40.979,1.239407,1.354146,91.5268
CX2_34,CX2,LCO,Type2_0.5C,178,41.1221,1.240493,1.354146,91.607
CX2_34,CX2,LCO,Type2_0.5C,179,41.2655,1.059631,1.354146,78.2508
CX2_34,CX2,LCO,Type2_0.5C,180,41.3665,1.248975,1.354146,92.2334
CX2_34,CX2,LCO,Type2_0.5C,181,41.5095,1.238596,1.354146,91.467
CX2_34,CX2,LCO,Type2_0.5C,182,41.6518,1.23431,1.354146,91.1505
CX2_34,CX2,LCO,Type2_0.5C,183,41.7947,1.234326,1.354146,91.1516
CX2_34,CX2,LCO,Type2_0.5C,184,41.937,1.233625,1.354146,91.0998
CX2_34,CX2,LCO,Type2_0.5C,185,42.0794,1.228757,1.354146,90.7404
CX2_34,CX2,LCO,Type2_0.5C,186,42.2219,1.238571,1.354146,91.4651
CX2_34,CX2,LCO,Type2_0.5C,187,42.3638,1.240245,1.354146,91.5887
CX2_34,CX2,LCO,Type2_0.5C,188,42.5056,1.230857,1.354146,90.8954
CX2_34,CX2,LCO,Type2_0.5C,189,42.6471,1.225754,1.354146,90.5185
CX2_34,CX2,LCO,Type2_0.5C,190,42.7895,1.027956,1.354146,75.9118
CX2_34,CX2,LCO,Type2_0.5C,191,42.8877,1.223918,1.354146,90.383
CX2_34,CX2,LCO,Type2_0.5C,192,43.0304,1.222041,1.354146,90.2444
CX2_34,CX2,LCO,Type2_0.5C,193,43.1725,1.228651,1.354146,90.7325
CX2_34,CX2,LCO,Type2_0.5C,194,43.3149,1.23192,1.354146,90.9739
CX2_34,CX2,LCO,Type2_0.5C,195,43.4564,1.229202,1.354146,90.7732
CX2_34,CX2,LCO,Type2_0.5C,196,43.5976,1.219757,1.354146,90.0757
CX2_34,CX2,LCO,Type2_0.5C,197,43.7395,1.220123,1.354146,90.1027
CX2_34,CX2,LCO,Type2_0.5C,198,43.8811,1.220462,1.354146,90.1278
CX2_34,CX2,LCO,Type2_0.5C,199,52.001,1.264882,1.354146,93.4081
CX2_34,CX2,LCO,Type2_0.5C,200,52.1518,1.270668,1.354146,93.8353
CX2_34,CX2,LCO,Type2_0.5C,201,52.3,1.273417,1.354146,94.0384
CX2_34,CX2,LCO,Type2_0.5C,202,52.4467,1.273009,1.354146,94.0082
CX2_34,CX2,LCO,Type2_0.5C,203,52.593,1.27202,1.354146,93.9352
CX2_34,CX2,LCO,Type2_0.5C,204,52.7391,1.270904,1.354146,93.8528
CX2_34,CX2,LCO,Type2_0.5C,205,52.8848,1.270154,1.354146,93.7974
CX2_34,CX2,LCO,Type2_0.5C,206,53.0304,1.268905,1.354146,93.7052
CX2_34,CX2,LCO,Type2_0.5C,207,53.1756,1.268524,1.354146,93.6771
CX2_34,CX2,LCO,Type2_0.5C,208,53.3207,1.267696,1.354146,93.6159
CX2_34,CX2,LCO,Type2_0.5C,209,53.4656,1.266091,1.354146,93.4973
CX2_34,CX2,LCO,Type2_0.5C,210,53.6103,1.264854,1.354146,93.406
CX2_34,CX2,LCO,Type2_0.5C,211,53.755,1.264685,1.354146,93.3935
CX2_34,CX2,LCO,Type2_0.5C,212,53.8995,1.263589,1.354146,93.3126
CX2_34,CX2,LCO,Type2_0.5C,213,54.0439,1.262907,1.354146,93.2622
CX2_34,CX2,LCO,Type2_0.5C,214,54.1882,1.262543,1.354146,93.2354
CX2_34,CX2,LCO,Type2_0.5C,215,54.3323,1.261952,1.354146,93.1917
CX2_34,CX2,LCO,Type2_0.5C,216,54.4761,1.253006,1.354146,92.5311
CX2_34,CX2,LCO,Type2_0.5C,217,54.6192,1.045504,1.354146,77.2076
CX2_34,CX2,LCO,Type2_0.5C,218,54.7192,1.243869,1.354146,91.8563
CX2_34,CX2,LCO,Type2_0.5C,219,54.8641,1.241998,1.354146,91.7182
CX2_34,CX2,LCO,Type2_0.5C,220,55.0081,1.239613,1.354146,91.5421
CX2_34,CX2,LCO,Type2_0.5C,221,55.152,1.244638,1.354146,91.9131
CX2_34,CX2,LCO,Type2_0.5C,222,55.2965,1.248606,1.354146,92.2061
CX2_34,CX2,LCO,Type2_0.5C,223,55.4399,1.246157,1.354146,92.0253
CX2_34,CX2,LCO,Type2_0.5C,224,55.5831,1.23408,1.354146,91.1334
CX2_34,CX2,LCO,Type2_0.5C,225,55.7267,1.233174,1.354146,91.0665
CX2_34,CX2,LCO,Type2_0.5C,226,55.8702,1.231963,1.354146,90.9771
CX2_34,CX2,LCO,Type2_0.5C,227,56.0135,1.230629,1.354146,90.8786
CX2_34,CX2,LCO,Type2_0.5C,228,56.1567,1.234565,1.354146,91.1692
CX2_34,CX2,LCO,Type2_0.5C,229,56.3006,1.237763,1.354146,91.4054
CX2_34,CX2,LCO,Type2_0.5C,230,56.4435,1.234822,1.354146,91.1883
CX2_34,CX2,LCO,Type2_0.5C,231,56.5861,1.223564,1.354146,90.3568
CX2_34,CX2,LCO,Type2_0.5C,232,56.7291,1.019257,1.354146,75.2693
CX2_34,CX2,LCO,Type2_0.5C,233,56.8265,1.221524,1.354146,90.2062
CX2_34,CX2,LCO,Type2_0.5C,234,56.9698,1.220879,1.354146,90.1586
CX2_34,CX2,LCO,Type2_0.5C,235,57.1126,1.22184,1.354146,90.2296
CX2_34,CX2,LCO,Type2_0.5C,236,57.2554,1.229112,1.354146,90.7666
CX2_34,CX2,LCO,Type2_0.5C,237,57.3976,1.22982,1.354146,90.8188
CX2_34,CX2,LCO,Type2_0.5C,238,57.5398,1.218203,1.354146,89.961
CX2_34,CX2,LCO,Type2_0.5C,239,57.6822,1.216121,1.354146,89.8072
CX2_34,CX2,LCO,Type2_0.5C,240,57.8245,1.215506,1.354146,89.7618
CX2_34,CX2,LCO,Type2_0.5C,241,57.9667,1.213975,1.354146,89.6488
CX2_34,CX2,LCO,Type2_0.5C,242,58.1087,1.214519,1.354146,89.6889
CX2_34,CX2,LCO,Type2_0.5C,243,58.2508,1.221429,1.354146,90.1992
CX2_34,CX2,LCO,Type2_0.5C,244,58.3923,1.222422,1.354146,90.2726
CX2_34,CX2,LCO,Type2_0.5C,245,58.534,1.210968,1.354146,89.4267
CX2_34,CX2,LCO,Type2_0.5C,246,58.6758,1.208778,1.354146,89.265
CX2_34,CX2,LCO,Type2_0.5C,247,58.8177,1.208251,1.354146,89.2261
CX2_34,CX2,LCO,Type2_0.5C,248,58.9593,1.206887,1.354146,89.1253
CX2_34,CX2,LCO,Type2_0.5C,249,59.1143,1.209555,1.354146,89.3223
CX2_34,CX2,LCO,Type2_0.5C,250,59.2565,1.216295,1.354146,89.8201
CX2_34,CX2,LCO,Type2_0.5C,251,59.3979,1.217105,1.354146,89.8799
CX2_34,CX2,LCO,Type2_0.5C,252,59.5393,1.217655,1.354146,89.9205
CX2_34,CX2,LCO,Type2_0.5C,253,59.6805,1.218031,1.354146,89.9483
CX2_34,CX2,LCO,Type2_0.5C,254,59.8216,1.219237,1.354146,90.0373
CX2_34,CX2,LCO,Type2_0.5C,255,59.9628,1.21955,1.354146,90.0604
CX2_34,CX2,LCO,Type2_0.5C,256,60.1037,1.219267,1.354146,90.0395
CX2_34,CX2,LCO,Type2_0.5C,257,60.2446,1.219264,1.354146,90.0393
CX2_34,CX2,LCO,Type2_0.5C,258,60.3855,1.219284,1.354146,90.0408
CX2_34,CX2,LCO,Type2_0.5C,259,60.5263,1.218833,1.354146,90.0075
CX2_34,CX2,LCO,Type2_0.5C,260,60.667,1.218702,1.354146,89.9978
CX2_34,CX2,LCO,Type2_0.5C,261,60.8077,1.218806,1.354146,90.0055
CX2_34,CX2,LCO,Type2_0.5C,262,60.9484,1.219231,1.354146,90.0369
CX2_34,CX2,LCO,Type2_0.5C,263,61.0891,1.219202,1.354146,90.0347
CX2_34,CX2,LCO,Type2_0.5C,264,61.2297,1.218932,1.354146,90.0148
CX2_34,CX2,LCO,Type2_0.5C,265,61.3701,1.218768,1.354146,90.0027
CX2_34,CX2,LCO,Type2_0.5C,266,61.5106,1.206683,1.354146,89.1102
CX2_34,CX2,LCO,Type2_0.5C,267,61.6506,1.200257,1.354146,88.6357
CX2_34,CX2,LCO,Type2_0.5C,268,61.7914,1.198808,1.354146,88.5287
CX2_34,CX2,LCO,Type2_0.5C,269,61.9321,1.197522,1.354146,88.4338
CX2_34,CX2,LCO,Type2_0.5C,270,62.0726,1.19412,1.354146,88.1825
CX2_34,CX2,LCO,Type2_0.5C,271,62.213,1.2056,1.354146,89.0303
CX2_34,CX2,LCO,Type2_0.5C,272,62.353,1.207771,1.354146,89.1906
CX2_34,CX2,LCO,Type2_0.5C,273,62.4932,1.19927,1.354146,88.5628
CX2_34,CX2,LCO,Type2_0.5C,274,62.6323,1.192771,1.354146,88.0829
CX2_34,CX2,LCO,Type2_0.5C,275,62.7726,1.192895,1.354146,88.092
CX2_34,CX2,LCO,Type2_0.5C,276,62.9128,1.190833,1.354146,87.9397
CX2_34,CX2,LCO,Type2_0.5C,277,63.053,1.191593,1.354146,87.9959
CX2_34,CX2,LCO,Type2_0.5C,278,63.1932,1.19933,1.354146,88.5672
CX2_34,CX2,LCO,Type2_0.5C,279,63.3333,1.20068,1.354146,88.6669
CX2_34,CX2,LCO,Type2_0.5C,280,63.4734,1.196877,1.354146,88.3861
CX2_34,CX2,LCO,Type2_0.5C,281,63.6127,1.188123,1.354146,87.7397
CX2_34,CX2,LCO,Type2_0.5C,282,63.7526,1.188147,1.354146,87.7414
CX2_34,CX2,LCO,Type2_0.5C,283,63.8924,1.185134,1.354146,87.5189
CX2_34,CX2,LCO,Type2_0.5C,284,64.0324,1.185133,1.354146,87.5188
CX2_34,CX2,LCO,Type2_0.5C,285,64.1721,1.193231,1.354146,88.1169
CX2_34,CX2,LCO,Type2_0.5C,286,64.3123,1.196988,1.354146,88.3943
CX2_34,CX2,LCO,Type2_0.5C,287,64.4518,1.193835,1.354146,88.1614
CX2_34,CX2,LCO,Type2_0.5C,288,64.5912,1.18319,1.354146,87.3754
CX2_34,CX2,LCO,Type2_0.5C,289,64.7309,1.184714,1.354146,87.4879
CX2_34,CX2,LCO,Type2_0.5C,290,64.8705,1.183422,1.354146,87.3925
CX2_34,CX2,LCO,Type2_0.5C,291,65.0101,1.182016,1.354146,87.2887
CX2_34,CX2,LCO,Type2_0.5C,292,65.1497,1.186258,1.354146,87.6019
CX2_34,CX2,LCO,Type2_0.5C,293,65.2899,1.192334,1.354146,88.0506
CX2_34,CX2,LCO,Type2_0.5C,294,65.4292,1.19388,1.354146,88.1648
CX2_34,CX2,LCO,Type2_0.5C,295,65.5685,1.179771,1.354146,87.1229
CX2_34,CX2,LCO,Type2_0.5C,296,65.7083,1.179577,1.354146,87.1086
CX2_34,CX2,LCO,Type2_0.5C,297,65.8478,1.178703,1.354146,87.044
CX2_34,CX2,LCO,Type2_0.5C,298,65.9871,1.177774,1.354146,86.9754
CX2_34,CX2,LCO,Type2_0.5C,299,89.9353,1.248801,1.354146,92.2205
CX2_34,CX2,LCO,Type2_0.5C,300,90.0774,1.249685,1.354146,92.2858
CX2_34,CX2,LCO,Type2_0.5C,301,90.2216,1.253893,1.354146,92.5965
CX2_34,CX2,LCO,Type2_0.5C,302,90.3656,1.254698,1.354146,92.656
CX2_34,CX2,LCO,Type2_0.5C,303,90.5091,1.251376,1.354146,92.4107
CX2_34,CX2,LCO,Type2_0.5C,304,90.6521,1.244256,1.354146,91.8849
CX2_34,CX2,LCO,Type2_0.5C,305,90.7955,1.242949,1.354146,91.7884
CX2_34,CX2,LCO,Type2_0.5C,306,90.9386,1.052013,1.354146,77.6883
CX2_34,CX2,LCO,Type2_0.5C,307,91.0391,1.240924,1.354146,91.6388
CX2_34,CX2,LCO,Type2_0.5C,308,91.1826,1.242626,1.354146,91.7645
CX2_34,CX2,LCO,Type2_0.5C,309,91.3258,1.245536,1.354146,91.9795
CX2_34,CX2,LCO,Type2_0.5C,310,91.4684,1.245546,1.354146,91.9802
CX2_34,CX2,LCO,Type2_0.5C,311,91.6108,1.237731,1.354146,91.4031
CX2_34,CX2,LCO,Type2_0.5C,312,91.7534,1.236372,1.354146,91.3027
CX2_34,CX2,LCO,Type2_0.5C,313,91.8957,1.235567,1.354146,91.2433
CX2_34,CX2,LCO,Type2_0.5C,314,92.0379,1.233536,1.354146,91.0933
CX2_34,CX2,LCO,Type2_0.5C,315,92.1799,1.234974,1.354146,91.1994
CX2_34,CX2,LCO,Type2_0.5C,316,92.3222,1.238112,1.354146,91.4312
CX2_34,CX2,LCO,Type2_0.5C,317,92.464,1.23827,1.354146,91.4429
CX2_34,CX2,LCO,Type2_0.5C,318,92.6058,1.228443,1.354146,90.7171
CX2_34,CX2,LCO,Type2_0.5C,319,92.7478,1.22767,1.354146,90.6601
CX2_34,CX2,LCO,Type2_0.5C,320,92.8896,1.227705,1.354146,90.6626
CX2_34,CX2,LCO,Type2_0.5C,321,93.0311,1.217415,1.354146,89.9028
CX2_34,CX2,LCO,Type2_0.5C,322,93.1727,1.218165,1.354146,89.9581
CX2_34,CX2,LCO,Type2_0.5C,323,93.3145,1.226462,1.354146,90.5709
CX2_34,CX2,LCO,Type2_0.5C,324,93.4557,1.227242,1.354146,90.6285
CX2_34,CX2,LCO,Type2_0.5C,325,93.5968,1.210436,1.354146,89.3874
CX2_34,CX2,LCO,Type2_0.5C,326,93.7384,1.20791,1.354146,89.2009
CX2_34,CX2,LCO,Type2_0.5C,327,93.8797,1.205338,1.354146,89.0109
CX2_34,CX2,LCO,Type2_0.5C,328,94.0207,1.203372,1.354146,88.8658
CX2_34,CX2,LCO,Type2_0.5C,329,94.1615,1.000494,1.354146,73.8837
CX2_34,CX2,LCO,Type2_0.5C,330,94.2571,1.212998,1.354146,89.5766
CX2_34,CX2,LCO,Type2_0.5C,331,94.3983,1.215381,1.354146,89.7525
CX2_34,CX2,LCO,Type2_0.5C,332,94.5388,1.216254,1.354146,89.817
CX2_34,CX2,LCO,Type2_0.5C,333,94.6792,1.216696,1.354146,89.8496
CX2_34,CX2,LCO,Type2_0.5C,334,94.8195,1.217069,1.354146,89.8772
CX2_34,CX2,LCO,Type2_0.5C,335,94.9598,1.218725,1.354146,89.9995
CX2_34,CX2,LCO,Type2_0.5C,336,95.0999,1.218384,1.354146,89.9744
CX2_34,CX2,LCO,Type2_0.5C,337,95.24,1.034755,1.354146,76.4139
CX2_34,CX2,LCO,Type2_0.5C,338,95.3388,1.217144,1.354146,89.8827
CX2_34,CX2,LCO,Type2_0.5C,339,95.4795,1.216628,1.354146,89.8446
CX2_34,CX2,LCO,Type2_0.5C,340,95.6195,1.216169,1.354146,89.8108
CX2_34,CX2,LCO,Type2_0.5C,341,95.7595,1.215411,1.354146,89.7548
CX2_34,CX2,LCO,Type2_0.5C,342,95.8995,1.215444,1.354146,89.7572
CX2_34,CX2,LCO,Type2_0.5C,343,96.0393,1.215175,1.354146,89.7374
CX2_34,CX2,LCO,Type2_0.5C,344,96.179,1.214979,1.354146,89.7229
CX2_34,CX2,LCO,Type2_0.5C,345,96.3186,1.21462,1.354146,89.6963
CX2_34,CX2,LCO,Type2_0.5C,346,96.4582,1.214301,1.354146,89.6728
CX2_34,CX2,LCO,Type2_0.5C,347,96.5978,1.195374,1.354146,88.2751
CX2_34,CX2,LCO,Type2_0.5C,348,96.7378,1.192089,1.354146,88.0325
CX2_34,CX2,LCO,Type2_0.5C,349,96.9495,1.197665,1.354146,88.4443
CX2_34,CX2,LCO,Type2_0.5C,350,97.0899,1.193896,1.354146,88.166
CX2_34,CX2,LCO,Type2_0.5C,351,97.2301,1.203616,1.354146,88.8837
CX2_34,CX2,LCO,Type2_0.5C,352,97.3703,1.206714,1.354146,89.1125
CX2_34,CX2,LCO,Type2_0.5C,353,97.51,1.199893,1.354146,88.6088
CX2_34,CX2,LCO,Type2_0.5C,354,97.6493,1.188997,1.354146,87.8042
CX2_34,CX2,LCO,Type2_0.5C,355,97.7888,1.188795,1.354146,87.7893
CX2_34,CX2,LCO,Type2_0.5C,356,97.9282,1.187508,1.354146,87.6942
CX2_34,CX2,LCO,Type2_0.5C,357,98.0675,1.18396,1.354146,87.4322
CX2_34,CX2,LCO,Type2_0.5C,358,98.2064,1.191566,1.354146,87.9939
CX2_34,CX2,LCO,Type2_0.5C,359,98.3463,1.196902,1.354146,88.3879
CX2_34,CX2,LCO,Type2_0.5C,360,98.4852,1.195169,1.354146,88.2599
CX2_34,CX2,LCO,Type2_0.5C,361,98.624,1.180111,1.354146,87.148
CX2_34,CX2,LCO,Type2_0.5C,362,98.763,1.178745,1.354146,87.0471
CX2_34,CX2,LCO,Type2_0.5C,363,98.9019,0.721886,1.354146,53.3093
CX2_34,CX2,LCO,Type2_0.5C,364,103.8373,1.185117,1.354146,87.5176
CX2_34,CX2,LCO,Type2_0.5C,365,103.9494,1.186048,1.354146,87.5864
CX2_34,CX2,LCO,Type2_0.5C,366,104.0895,1.185766,1.354146,87.5656
CX2_34,CX2,LCO,Type2_0.5C,367,104.2294,1.19755,1.354146,88.4358
CX2_34,CX2,LCO,Type2_0.5C,368,104.3695,1.20216,1.354146,88.7762
CX2_34,CX2,LCO,Type2_0.5C,369,104.5094,1.011812,1.354146,74.7195
CX2_34,CX2,LCO,Type2_0.5C,370,104.6059,1.187965,1.354146,87.728
CX2_34,CX2,LCO,Type2_0.5C,371,104.747,1.187461,1.354146,87.6908
CX2_34,CX2,LCO,Type2_0.5C,372,104.8873,1.185682,1.354146,87.5594
CX2_34,CX2,LCO,Type2_0.5C,373,105.0272,1.184175,1.354146,87.4481
CX2_34,CX2,LCO,Type2_0.5C,374,105.167,1.186062,1.354146,87.5874
CX2_34,CX2,LCO,Type2_0.5C,375,105.3069,1.19331,1.354146,88.1227
CX2_34,CX2,LCO,Type2_0.5C,376,105.4461,1.195115,1.354146,88.256
CX2_34,CX2,LCO,Type2_0.5C,377,105.5853,1.182689,1.354146,87.3383
CX2_34,CX2,LCO,Type2_0.5C,378,105.7247,1.17987,1.354146,87.1301
CX2_34,CX2,LCO,Type2_0.5C,379,105.864,1.177164,1.354146,86.9303
CX2_34,CX2,LCO,Type2_0.5C,380,106.0029,1.175168,1.354146,86.783
CX2_34,CX2,LCO,Type2_0.5C,381,106.1418,1.1743,1.354146,86.7188
CX2_34,CX2,LCO,Type2_0.5C,382,106.2807,1.184085,1.354146,87.4415
